group_id	group_size	taxon_name	date	latitude_rounded	longitude_rounded	field_data_id	sample_id	collector_fullname	date_created	date_updated
169	4	festuca curvula	20250715104204	7.113296	46.03278	73181	dbgi_286	Émilie Lab	2025-08-12T11:52:24.559Z	2025-08-14T14:03:20.343Z
169	4	festuca curvula	20250715104204	7.113296	46.03278	73306	dbgi_390	Émilie Lab	2025-08-12T11:52:28.678Z	2025-08-14T14:03:24.366Z
170	4	euphorbia seguieriana	20250715104341	7.113301	46.03278	73023	dbgi_006745	Émilie Lab	2025-08-12T11:52:19.509Z	2025-08-29T12:05:01.340Z
170	4	euphorbia seguieriana	20250715104341	7.113301	46.03278	73078	dbgi_232	Émilie Lab	2025-08-12T11:52:21.325Z	2025-08-14T14:03:16.867Z
170	4	euphorbia seguieriana	20250715104341	7.113301	46.03278	73182	dbgi_287	Émilie Lab	2025-08-12T11:52:24.589Z	2025-08-14T14:03:20.375Z
170	4	euphorbia seguieriana	20250715104341	7.113301	46.03278	73307	dbgi_391	Émilie Lab	2025-08-12T11:52:28.710Z	2025-08-14T14:03:24.398Z
171	4	potentilla verna	20250715104521	7.113316	46.032784	73024	dbgi_006764	Émilie Lab	2025-08-12T11:52:19.543Z	2025-08-29T12:05:01.373Z
171	4	potentilla verna	20250715104521	7.113316	46.032784	73079	dbgi_233	Émilie Lab	2025-08-12T11:52:21.354Z	2025-08-14T14:03:16.902Z
171	4	potentilla verna	20250715104521	7.113316	46.032784	73183	dbgi_288	Émilie Lab	2025-08-12T11:52:24.619Z	2025-08-14T14:03:20.408Z
171	4	potentilla verna	20250715104521	7.113316	46.032784	73308	dbgi_392	Émilie Lab	2025-08-12T11:52:28.742Z	2025-08-14T14:03:24.431Z
172	3	gentiana cruciata	20250715105307	7.113394	46.03275	73125	dbgi_007043	Mazzarine Laboureau	2025-08-12T11:52:22.790Z	2025-08-29T12:05:03.048Z
172	3	gentiana cruciata	20250715105307	7.113394	46.03275	73229	dbgi_334	Mazzarine Laboureau	2025-08-12T11:52:26.141Z	2025-08-14T14:03:21.904Z
172	3	gentiana cruciata	20250715105307	7.113394	46.03275	73354	dbgi_438	Mazzarine Laboureau	2025-08-12T11:52:30.249Z	2025-08-14T14:03:25.783Z
173	4	bothriochloa ischaemum	20250715105332	7.113317	46.03279	73026	dbgi_006759	Émilie Lab	2025-08-12T11:52:19.607Z	2025-08-29T12:05:01.436Z
173	4	bothriochloa ischaemum	20250715105332	7.113317	46.03279	73081	dbgi_235	Émilie Lab	2025-08-12T11:52:21.419Z	2025-08-14T14:03:16.968Z
173	4	bothriochloa ischaemum	20250715105332	7.113317	46.03279	73185	dbgi_290	Émilie Lab	2025-08-12T11:52:24.686Z	2025-08-14T14:03:20.473Z
173	4	bothriochloa ischaemum	20250715105332	7.113317	46.03279	73310	dbgi_394	Émilie Lab	2025-08-12T11:52:28.810Z	2025-08-14T14:03:24.495Z
174	3	rosa coriifolia	20250715105419	7.113409	46.032764	73126	dbgi_007139	Mazzarine Laboureau	2025-08-12T11:52:22.819Z	2025-08-29T12:05:03.074Z
174	3	rosa coriifolia	20250715105419	7.113409	46.032764	73230	dbgi_335	Mazzarine Laboureau	2025-08-12T11:52:26.177Z	2025-08-14T14:03:21.935Z
174	3	rosa coriifolia	20250715105419	7.113409	46.032764	73355	dbgi_439	Mazzarine Laboureau	2025-08-12T11:52:30.273Z	2025-08-14T14:03:25.815Z
175	4	thymus praecox	20250715105533	7.113344	46.032784	73027	dbgi_006753	Émilie Lab	2025-08-12T11:52:19.636Z	2025-08-29T12:05:01.467Z
175	4	thymus praecox	20250715105533	7.113344	46.032784	73082	dbgi_236	Émilie Lab	2025-08-12T11:52:21.449Z	2025-08-14T14:03:17.000Z
175	4	thymus praecox	20250715105533	7.113344	46.032784	73186	dbgi_291	Émilie Lab	2025-08-12T11:52:24.713Z	2025-08-14T14:03:20.504Z
175	4	thymus praecox	20250715105533	7.113344	46.032784	73311	dbgi_395	Émilie Lab	2025-08-12T11:52:28.841Z	2025-08-14T14:03:24.527Z
176	3	inula salicina	20250715105545	7.113406	46.03277	73127	dbgi_007039	Mazzarine Laboureau	2025-08-12T11:52:22.849Z	2025-08-29T12:05:03.098Z
176	3	inula salicina	20250715105545	7.113406	46.03277	73231	dbgi_336	Mazzarine Laboureau	2025-08-12T11:52:26.208Z	2025-08-14T14:03:21.968Z
176	3	inula salicina	20250715105545	7.113406	46.03277	73356	dbgi_440	Mazzarine Laboureau	2025-08-12T11:52:30.309Z	2025-08-14T14:03:25.846Z
177	4	centaurea scabiosa	20250715105932	7.113295	46.032787	73028	dbgi_006706	Émilie Lab	2025-08-12T11:52:19.674Z	2025-08-29T12:05:01.496Z
177	4	centaurea scabiosa	20250715105932	7.113295	46.032787	73083	dbgi_237	Émilie Lab	2025-08-12T11:52:21.478Z	2025-08-14T14:03:17.035Z
177	4	centaurea scabiosa	20250715105932	7.113295	46.032787	73187	dbgi_292	Émilie Lab	2025-08-12T11:52:24.745Z	2025-08-14T14:03:20.538Z
177	4	centaurea scabiosa	20250715105932	7.113295	46.032787	73312	dbgi_396	Émilie Lab	2025-08-12T11:52:28.875Z	2025-08-14T14:03:24.558Z
178	3	quercus pubescens	20250715110317	7.113373	46.032795	73130	dbgi_007057	Mazzarine Laboureau	2025-08-12T11:52:22.950Z	2025-08-29T12:05:03.188Z
178	3	quercus pubescens	20250715110317	7.113373	46.032795	73234	dbgi_339	Mazzarine Laboureau	2025-08-12T11:52:26.314Z	2025-08-14T14:03:22.063Z
178	3	quercus pubescens	20250715110317	7.113373	46.032795	73359	dbgi_443	Mazzarine Laboureau	2025-08-12T11:52:30.401Z	2025-08-14T14:03:25.945Z
179	4	nepeta nuda	20250715110451	7.113305	46.03281	73030	dbgi_007155	Émilie Lab	2025-08-12T11:52:19.745Z	2025-08-29T12:05:01.565Z
179	4	nepeta nuda	20250715110451	7.113305	46.03281	73085	dbgi_239	Émilie Lab	2025-08-12T11:52:21.545Z	2025-08-14T14:03:17.103Z
179	4	nepeta nuda	20250715110451	7.113305	46.03281	73189	dbgi_294	Émilie Lab	2025-08-12T11:52:24.807Z	2025-08-14T14:03:20.604Z
179	4	nepeta nuda	20250715110451	7.113305	46.03281	73314	dbgi_398	Émilie Lab	2025-08-12T11:52:28.941Z	2025-08-14T14:03:24.621Z
180	3	rosa micrantha	20250715110519	7.113385	46.032803	73131	dbgi_007142	Mazzarine Laboureau	2025-08-12T11:52:22.978Z	2025-08-29T12:05:03.215Z
180	3	rosa micrantha	20250715110519	7.113385	46.032803	73235	dbgi_340	Mazzarine Laboureau	2025-08-12T11:52:26.353Z	2025-08-14T14:03:22.096Z
180	3	rosa micrantha	20250715110519	7.113385	46.032803	73360	dbgi_444	Mazzarine Laboureau	2025-08-12T11:52:30.438Z	2025-08-14T14:03:25.976Z
181	4	artemisia campestris	20250715110618	7.113328	46.032795	73031	dbgi_007130	Émilie Lab	2025-08-12T11:52:19.775Z	2025-08-29T12:05:01.593Z
181	4	artemisia campestris	20250715110618	7.113328	46.032795	73086	dbgi_240	Émilie Lab	2025-08-12T11:52:21.571Z	2025-08-14T14:03:17.136Z
181	4	artemisia campestris	20250715110618	7.113328	46.032795	73190	dbgi_295	Émilie Lab	2025-08-12T11:52:24.838Z	2025-08-14T14:03:20.639Z
181	4	artemisia campestris	20250715110618	7.113328	46.032795	73315	dbgi_399	Émilie Lab	2025-08-12T11:52:28.970Z	2025-08-14T14:03:24.654Z
182	3	sorbus aucuparia	20250715110700	7.113405	46.032818	73132	dbgi_007048	Mazzarine Laboureau	2025-08-12T11:52:23.007Z	2025-08-29T12:05:03.241Z
182	3	sorbus aucuparia	20250715110700	7.113405	46.032818	73236	dbgi_341	Mazzarine Laboureau	2025-08-12T11:52:26.394Z	2025-08-14T14:03:22.127Z
182	3	sorbus aucuparia	20250715110700	7.113405	46.032818	73361	dbgi_445	Mazzarine Laboureau	2025-08-12T11:52:30.476Z	2025-08-14T14:03:26.009Z
183	3	arnica montana	20250715110852	7.113385	46.032818	73133	dbgi_007054	Mazzarine Laboureau	2025-08-12T11:52:23.040Z	2025-08-29T12:05:03.265Z
183	3	arnica montana	20250715110852	7.113385	46.032818	73237	dbgi_342	Mazzarine Laboureau	2025-08-12T11:52:26.424Z	2025-08-14T14:03:22.160Z
183	3	arnica montana	20250715110852	7.113385	46.032818	73362	dbgi_446	Mazzarine Laboureau	2025-08-12T11:52:30.513Z	2025-08-14T14:03:26.040Z
184	3	rosa subcanina	20250715111049	7.113376	46.032814	73134	dbgi_007058	Mazzarine Laboureau	2025-08-12T11:52:23.069Z	2025-08-29T12:05:03.290Z
184	3	rosa subcanina	20250715111049	7.113376	46.032814	73238	dbgi_343	Mazzarine Laboureau	2025-08-12T11:52:26.459Z	2025-08-14T14:03:22.191Z
184	3	rosa subcanina	20250715111049	7.113376	46.032814	73363	dbgi_447	Mazzarine Laboureau	2025-08-12T11:52:30.542Z	2025-08-14T14:03:26.073Z
185	4	cerastium argenteum	20250715111120	7.113335	46.03281	73032	dbgi_006904	Émilie Lab	2025-08-12T11:52:19.806Z	2025-08-29T12:05:01.623Z
185	4	cerastium argenteum	20250715111120	7.113335	46.03281	73087	dbgi_241	Émilie Lab	2025-08-12T11:52:21.603Z	2025-08-14T14:03:17.170Z
185	4	cerastium argenteum	20250715111120	7.113335	46.03281	73191	dbgi_296	Émilie Lab	2025-08-12T11:52:24.867Z	2025-08-14T14:03:20.676Z
185	4	cerastium argenteum	20250715111120	7.113335	46.03281	73316	dbgi_400	Émilie Lab	2025-08-12T11:52:29.000Z	2025-08-14T14:03:24.684Z
186	3	campanula barbata	20250715111357	7.11342	46.032875	73135	dbgi_007080	Mazzarine Laboureau	2025-08-12T11:52:23.103Z	2025-08-29T12:05:03.314Z
186	3	campanula barbata	20250715111357	7.11342	46.032875	73239	dbgi_344	Mazzarine Laboureau	2025-08-12T11:52:26.498Z	2025-08-14T14:03:22.224Z
186	3	campanula barbata	20250715111357	7.11342	46.032875	73364	dbgi_448	Mazzarine Laboureau	2025-08-12T11:52:30.573Z	2025-08-14T14:03:26.104Z
187	4	artemisia vallesiaca	20250715111450	7.113306	46.03276	73033	dbgi_006726	Émilie Lab	2025-08-12T11:52:19.842Z	2025-08-29T12:05:01.651Z
187	4	artemisia vallesiaca	20250715111450	7.113306	46.03276	73088	dbgi_242	Émilie Lab	2025-08-12T11:52:21.630Z	2025-08-14T14:03:17.207Z
187	4	artemisia vallesiaca	20250715111450	7.113306	46.03276	73192	dbgi_297	Émilie Lab	2025-08-12T11:52:24.896Z	2025-08-14T14:03:20.709Z
187	4	artemisia vallesiaca	20250715111450	7.113306	46.03276	73317	dbgi_401	Émilie Lab	2025-08-12T11:52:29.034Z	2025-08-14T14:03:24.716Z
188	3	luzula nivea	20250715111542	7.113406	46.03289	73136	dbgi_007051	Mazzarine Laboureau	2025-08-12T11:52:23.134Z	2025-08-29T12:05:03.339Z
188	3	luzula nivea	20250715111542	7.113406	46.03289	73240	dbgi_345	Mazzarine Laboureau	2025-08-12T11:52:26.531Z	2025-08-14T14:03:22.259Z
188	3	luzula nivea	20250715111542	7.113406	46.03289	73365	dbgi_449	Mazzarine Laboureau	2025-08-12T11:52:30.605Z	2025-08-14T14:03:26.136Z
189	3	festuca paniculata	20250715111729	7.113317	46.0328	73137	dbgi_007138	Mazzarine Laboureau	2025-08-12T11:52:23.162Z	2025-08-29T12:05:03.364Z
189	3	festuca paniculata	20250715111729	7.113317	46.0328	73241	dbgi_346	Mazzarine Laboureau	2025-08-12T11:52:26.569Z	2025-08-14T14:03:22.291Z
189	3	festuca paniculata	20250715111729	7.113317	46.0328	73366	dbgi_450	Mazzarine Laboureau	2025-08-12T11:52:30.633Z	2025-08-14T14:03:26.167Z
190	3	vaccinium vitis-idaea	20250715111945	7.113325	46.03279	73138	dbgi_007053	Mazzarine Laboureau	2025-08-12T11:52:23.194Z	2025-08-29T12:05:03.394Z
190	3	vaccinium vitis-idaea	20250715111945	7.113325	46.03279	73242	dbgi_347	Mazzarine Laboureau	2025-08-12T11:52:26.605Z	2025-08-14T14:03:22.323Z
190	3	vaccinium vitis-idaea	20250715111945	7.113325	46.03279	73367	dbgi_451	Mazzarine Laboureau	2025-08-12T11:52:30.667Z	2025-08-14T14:03:26.200Z
191	3	juniperus communis	20250715112503	7.113308	46.032784	73139	dbgi_007044	Mazzarine Laboureau	2025-08-12T11:52:23.222Z	2025-08-29T12:05:03.418Z
191	3	juniperus communis	20250715112503	7.113308	46.032784	73243	dbgi_348	Mazzarine Laboureau	2025-08-12T11:52:26.636Z	2025-08-14T14:03:22.355Z
191	3	juniperus communis	20250715112503	7.113308	46.032784	73368	dbgi_452	Mazzarine Laboureau	2025-08-12T11:52:30.701Z	2025-08-14T14:03:26.231Z
192	3	koeleria macrantha	20250715112920	7.113279	46.032776	73140	dbgi_007084	Mazzarine Laboureau	2025-08-12T11:52:23.251Z	2025-08-29T12:05:03.443Z
192	3	koeleria macrantha	20250715112920	7.113279	46.032776	73244	dbgi_349	Mazzarine Laboureau	2025-08-12T11:52:26.675Z	2025-08-14T14:03:22.386Z
192	3	koeleria macrantha	20250715112920	7.113279	46.032776	73369	dbgi_453	Mazzarine Laboureau	2025-08-12T11:52:30.733Z	2025-08-14T14:03:26.264Z
193	4	carex humilis	20250715113125	7.113318	46.03277	73034	dbgi_006856	Émilie Lab	2025-08-12T11:52:19.875Z	2025-08-29T12:05:01.680Z
193	4	carex humilis	20250715113125	7.113318	46.03277	73089	dbgi_243	Émilie Lab	2025-08-12T11:52:21.661Z	2025-08-14T14:03:17.245Z
193	4	carex humilis	20250715113125	7.113318	46.03277	73193	dbgi_298	Émilie Lab	2025-08-12T11:52:24.934Z	2025-08-14T14:03:20.741Z
193	4	carex humilis	20250715113125	7.113318	46.03277	73318	dbgi_402	Émilie Lab	2025-08-12T11:52:29.061Z	2025-08-14T14:03:24.743Z
194	3	sempervivum tectorum	20250715113204	7.113264	46.032776	73141	dbgi_007055	Mazzarine Laboureau	2025-08-12T11:52:23.278Z	2025-08-29T12:05:03.467Z
194	3	sempervivum tectorum	20250715113204	7.113264	46.032776	73245	dbgi_350	Mazzarine Laboureau	2025-08-12T11:52:26.709Z	2025-08-14T14:03:22.418Z
194	3	sempervivum tectorum	20250715113204	7.113264	46.032776	73370	dbgi_454	Mazzarine Laboureau	2025-08-12T11:52:30.760Z	2025-08-14T14:03:26.296Z
195	4	onosma pseudoarenaria	20250715113409	7.113277	46.03278	73035	dbgi_006743	Émilie Lab	2025-08-12T11:52:19.907Z	2025-08-29T12:05:01.711Z
195	4	onosma pseudoarenaria	20250715113409	7.113277	46.03278	73090	dbgi_244	Émilie Lab	2025-08-12T11:52:21.689Z	2025-08-14T14:03:17.281Z
195	4	onosma pseudoarenaria	20250715113409	7.113277	46.03278	73194	dbgi_299	Émilie Lab	2025-08-12T11:52:24.964Z	2025-08-14T14:03:20.772Z
195	4	onosma pseudoarenaria	20250715113409	7.113277	46.03278	73319	dbgi_403	Émilie Lab	2025-08-12T11:52:29.096Z	2025-08-14T14:03:24.770Z
196	3	potentilla pusilla	20250715113453	7.113251	46.032776	73142	dbgi_007062	Mazzarine Laboureau	2025-08-12T11:52:23.310Z	2025-08-29T12:05:03.492Z
196	3	potentilla pusilla	20250715113453	7.113251	46.032776	73246	dbgi_351	Mazzarine Laboureau	2025-08-12T11:52:26.741Z	2025-08-14T14:03:22.450Z
196	3	potentilla pusilla	20250715113453	7.113251	46.032776	73371	dbgi_455	Mazzarine Laboureau	2025-08-12T11:52:30.796Z	2025-08-14T14:03:26.328Z
197	4	viola rupestris	20250715113614	7.113283	46.03278	73036	dbgi_006762	Émilie Lab	2025-08-12T11:52:19.937Z	2025-08-29T12:05:01.745Z
197	4	viola rupestris	20250715113614	7.113283	46.03278	73091	dbgi_245	Émilie Lab	2025-08-12T11:52:21.715Z	2025-08-14T14:03:17.321Z
197	4	viola rupestris	20250715113614	7.113283	46.03278	73195	dbgi_300	Émilie Lab	2025-08-12T11:52:24.999Z	2025-08-14T14:03:20.804Z
197	4	viola rupestris	20250715113614	7.113283	46.03278	73320	dbgi_404	Émilie Lab	2025-08-12T11:52:29.126Z	2025-08-14T14:03:24.796Z
198	3	dracocephalum ruyschiana	20250715113807	7.113255	46.03278	73143	dbgi_007091	Mazzarine Laboureau	2025-08-12T11:52:23.340Z	2025-08-29T12:05:03.516Z
198	3	dracocephalum ruyschiana	20250715113807	7.113255	46.03278	73247	dbgi_352	Mazzarine Laboureau	2025-08-12T11:52:26.780Z	2025-08-14T14:03:22.482Z
198	3	dracocephalum ruyschiana	20250715113807	7.113255	46.03278	73372	dbgi_456	Mazzarine Laboureau	2025-08-12T11:52:30.825Z	2025-08-14T14:03:26.359Z
199	4	molinia arundinacea	20250715113931	7.11322	46.032776	73037	dbgi_006707	Émilie Lab	2025-08-12T11:52:19.969Z	2025-08-29T12:05:01.776Z
199	4	molinia arundinacea	20250715113931	7.11322	46.032776	73092	dbgi_246	Émilie Lab	2025-08-12T11:52:21.746Z	2025-08-14T14:03:17.360Z
199	4	molinia arundinacea	20250715113931	7.11322	46.032776	73196	dbgi_301	Émilie Lab	2025-08-12T11:52:25.032Z	2025-08-14T14:03:20.835Z
199	4	molinia arundinacea	20250715113931	7.11322	46.032776	73321	dbgi_405	Émilie Lab	2025-08-12T11:52:29.164Z	2025-08-14T14:03:24.824Z
200	3	ranunculus gramineus	20250715114543	7.113295	46.03278	73144	dbgi_006826	Mazzarine Laboureau	2025-08-12T11:52:23.371Z	2025-08-29T12:05:03.542Z
200	3	ranunculus gramineus	20250715114543	7.113295	46.03278	73248	dbgi_353	Mazzarine Laboureau	2025-08-12T11:52:26.816Z	2025-08-14T14:03:22.513Z
200	3	ranunculus gramineus	20250715114543	7.113295	46.03278	73373	dbgi_457	Mazzarine Laboureau	2025-08-12T11:52:30.856Z	2025-08-14T14:03:26.392Z
201	4	ephedra helvetica	20250715114901	7.11329	46.03277	73038	dbgi_006781	Émilie Lab	2025-08-12T11:52:19.999Z	2025-08-29T12:05:01.809Z
201	4	ephedra helvetica	20250715114901	7.11329	46.03277	73093	dbgi_247	Émilie Lab	2025-08-12T11:52:21.779Z	2025-08-14T14:03:17.398Z
201	4	ephedra helvetica	20250715114901	7.11329	46.03277	73197	dbgi_302	Émilie Lab	2025-08-12T11:52:25.065Z	2025-08-14T14:03:20.869Z
201	4	ephedra helvetica	20250715114901	7.11329	46.03277	73322	dbgi_406	Émilie Lab	2025-08-12T11:52:29.196Z	2025-08-14T14:03:24.850Z
202	4	teucrium montanum	20250715115125	7.113314	46.03277	73039	dbgi_006841	Émilie Lab	2025-08-12T11:52:20.033Z	2025-08-29T12:05:01.843Z
202	4	teucrium montanum	20250715115125	7.113314	46.03277	73094	dbgi_248	Émilie Lab	2025-08-12T11:52:21.809Z	2025-08-14T14:03:17.434Z
202	4	teucrium montanum	20250715115125	7.113314	46.03277	73198	dbgi_303	Émilie Lab	2025-08-12T11:52:25.097Z	2025-08-14T14:03:20.900Z
202	4	teucrium montanum	20250715115125	7.113314	46.03277	73323	dbgi_407	Émilie Lab	2025-08-12T11:52:29.234Z	2025-08-14T14:03:24.877Z
203	4	stipa eriocaulis	20250715115405	7.11329	46.032784	73040	dbgi_006842	Émilie Lab	2025-08-12T11:52:20.067Z	2025-08-29T12:05:01.880Z
203	4	stipa eriocaulis	20250715115405	7.11329	46.032784	73095	dbgi_249	Émilie Lab	2025-08-12T11:52:21.840Z	2025-08-14T14:03:17.471Z
203	4	stipa eriocaulis	20250715115405	7.11329	46.032784	73199	dbgi_304	Émilie Lab	2025-08-12T11:52:25.129Z	2025-08-14T14:03:20.933Z
203	4	stipa eriocaulis	20250715115405	7.11329	46.032784	73324	dbgi_408	Émilie Lab	2025-08-12T11:52:29.263Z	2025-08-14T14:03:24.903Z
204	2	juniperus sabina	20250715130019	7.113226	46.032776	73249	dbgi_006827	Émilie Lab	2025-08-12T11:52:26.848Z	2025-08-29T12:05:03.566Z
204	2	juniperus sabina	20250715130019	7.113226	46.032776	73374	dbgi_458	Émilie Lab	2025-08-12T11:52:30.890Z	2025-08-14T14:03:26.423Z
205	2	lonicera etrusca	20250715130401	7.113276	46.032784	73250	dbgi_006851	Émilie Lab	2025-08-12T11:52:26.882Z	2025-08-29T12:05:03.592Z
205	2	lonicera etrusca	20250715130401	7.113276	46.032784	73375	dbgi_459	Émilie Lab	2025-08-12T11:52:30.923Z	2025-08-14T14:03:26.455Z
206	2	rosa sherardii	20250715131119	7.113231	46.032757	73252	dbgi_006782	Émilie Lab	2025-08-12T11:52:26.953Z	2025-08-29T12:05:03.640Z
206	2	rosa sherardii	20250715131119	7.113231	46.032757	73377	dbgi_461	Émilie Lab	2025-08-12T11:52:30.986Z	2025-08-14T14:03:26.519Z
207	2	anemone rivularis	20250715131340	7.113207	46.03278	73253	dbgi_006780	Émilie Lab	2025-08-12T11:52:26.982Z	2025-08-29T12:05:03.665Z
207	2	anemone rivularis	20250715131340	7.113207	46.03278	73378	dbgi_462	Émilie Lab	2025-08-12T11:52:31.023Z	2025-08-14T14:03:26.550Z
208	2	catananche caerulea	20250715131546	7.113201	46.03279	73254	dbgi_007172	Émilie Lab	2025-08-12T11:52:27.019Z	2025-08-29T12:05:03.690Z
208	2	catananche caerulea	20250715131546	7.113201	46.03279	73379	dbgi_463	Émilie Lab	2025-08-12T11:52:31.053Z	2025-08-14T14:03:26.583Z
209	2	helictotrichon sempervirens	20250715131802	7.113181	46.032787	73255	dbgi_006840	Émilie Lab	2025-08-12T11:52:27.049Z	2025-08-29T12:05:03.714Z
209	2	helictotrichon sempervirens	20250715131802	7.113181	46.032787	73380	dbgi_464	Émilie Lab	2025-08-12T11:52:31.085Z	2025-08-14T14:03:26.615Z
210	2	viola suavis	20250715131959	7.113175	46.032795	73256	dbgi_006824	Émilie Lab	2025-08-12T11:52:27.081Z	2025-08-29T12:05:03.740Z
210	2	viola suavis	20250715131959	7.113175	46.032795	73381	dbgi_465	Émilie Lab	2025-08-12T11:52:31.115Z	2025-08-14T14:03:26.648Z
211	2	iris lutescens	20250715132321	7.113179	46.032803	73257	dbgi_006850	Émilie Lab	2025-08-12T11:52:27.111Z	2025-08-29T12:05:03.764Z
211	2	iris lutescens	20250715132321	7.113179	46.032803	73382	dbgi_466	Émilie Lab	2025-08-12T11:52:31.149Z	2025-08-14T14:03:26.680Z
212	2	potentilla neumanniana	20250715132837	7.113146	46.03278	73259	dbgi_006921	Émilie Lab	2025-08-12T11:52:27.174Z	2025-08-29T12:05:03.813Z
212	2	potentilla neumanniana	20250715132837	7.113146	46.03278	73384	dbgi_468	Émilie Lab	2025-08-12T11:52:31.213Z	2025-08-14T14:03:26.746Z
213	2	crepis albida	20250715133038	7.113175	46.032818	73260	dbgi_006839	Émilie Lab	2025-08-12T11:52:27.209Z	2025-08-29T12:05:03.839Z
213	2	crepis albida	20250715133038	7.113175	46.032818	73385	dbgi_469	Émilie Lab	2025-08-12T11:52:31.242Z	2025-08-14T14:03:26.777Z
214	2	sedum aizoon	20250715133449	7.113126	46.03284	73261	dbgi_006847	Émilie Lab	2025-08-12T11:52:27.241Z	2025-08-29T12:05:03.864Z
214	2	sedum aizoon	20250715133449	7.113126	46.03284	73386	dbgi_470	Émilie Lab	2025-08-12T11:52:31.270Z	2025-08-14T14:03:26.803Z
215	2	galium verum	20250715133628	7.113133	46.032856	73262	dbgi_006849	Émilie Lab	2025-08-12T11:52:27.273Z	2025-08-29T12:05:03.899Z
215	2	galium verum	20250715133628	7.113133	46.032856	73387	dbgi_471	Émilie Lab	2025-08-12T11:52:31.305Z	2025-08-14T14:03:26.832Z
216	2	genista sylvestris	20250715133918	7.113096	46.032845	73263	dbgi_006816	Émilie Lab	2025-08-12T11:52:27.312Z	2025-08-29T12:05:03.923Z
216	2	genista sylvestris	20250715133918	7.113096	46.032845	73388	dbgi_472	Émilie Lab	2025-08-12T11:52:31.337Z	2025-08-14T14:03:26.859Z
217	2	iris pseudacorus	20250715135057	7.113086	46.03287	73266	dbgi_006853	Émilie Lab	2025-08-12T11:52:27.412Z	2025-08-29T12:05:03.992Z
217	2	iris pseudacorus	20250715135057	7.113086	46.03287	73391	dbgi_475	Émilie Lab	2025-08-12T11:52:31.445Z	2025-08-14T14:03:26.943Z
218	2	cirsium eriophorum	20250715135521	7.11306	46.032898	73268	dbgi_006825	Émilie Lab	2025-08-12T11:52:27.478Z	2025-08-29T12:05:04.042Z
218	2	cirsium eriophorum	20250715135521	7.11306	46.032898	73393	dbgi_477	Émilie Lab	2025-08-12T11:52:31.510Z	2025-08-14T14:03:27.007Z
219	2	symphoricarpos albus	20250715140019	7.113022	46.032936	73269	dbgi_006717	Émilie Lab	2025-08-12T11:52:27.512Z	2025-08-29T12:05:04.064Z
219	2	symphoricarpos albus	20250715140019	7.113022	46.032936	73394	dbgi_478	Émilie Lab	2025-08-12T11:52:31.546Z	2025-08-14T14:03:27.034Z
