status	nonstandard_field_data_id	nonstandard_sample_id	taxon_name	date	latitude_rounded	longitude_rounded	canonical_match_count	canonical_field_data_ids	canonical_sample_ids	nonstandard_collector	nonstandard_date_created
matched	72573	dbgi_7	rhododendron violaceum	20250625090000	7.113113	46.03264	1	72532	dbgi_007037	Émilie Lab	2025-08-12T11:52:04.836Z
matched	72574	dbgi_8	oxalis valdiviensis	20250625090203	7.113112	46.032654	1	72533	dbgi_008683	Émilie Lab	2025-08-12T11:52:04.874Z
matched	72575	dbgi_9	olearia haastii	20250625090629	7.113133	46.032642	1	72534	dbgi_008450	Émilie Lab	2025-08-12T11:52:04.903Z
matched	72576	dbgi_10	rhododendron lepidotum	20250625091237	7.113162	46.032646	1	72535	dbgi_008460	Émilie Lab	2025-08-12T11:52:04.935Z
matched	72577	dbgi_11	rhododendron insigne	20250625093120	7.11316	46.032627	1	72536	dbgi_008560	Émilie Lab	2025-08-12T11:52:04.964Z
matched	72578	dbgi_12	rhododendron hyppophaeoides	20250625093355	7.113205	46.03265	1	72537	dbgi_008398	Émilie Lab	2025-08-12T11:52:04.992Z
matched	72579	dbgi_13	chamaecytisus aggregatus	20250625093702	7.11319	46.032642	1	72538	dbgi_008474	Émilie Lab	2025-08-12T11:52:05.030Z
matched	72580	dbgi_14	rhododendron keleticum	20250625094138	7.113055	46.032673	1	72539	dbgi_008512	Émilie Lab	2025-08-12T11:52:05.057Z
matched	72581	dbgi_15	salix rotundifolia	20250625094313	7.113077	46.032677	1	72540	dbgi_008433	Émilie Lab	2025-08-12T11:52:05.090Z
matched	72582	dbgi_16	wulfenia carinthiaca	20250625094543	7.113052	46.032684	1	72541	dbgi_008476	Émilie Lab	2025-08-12T11:52:05.121Z
matched	72583	dbgi_17	asarum europaeum	20250625094708	7.113073	46.032673	1	72542	dbgi_008415	Émilie Lab	2025-08-12T11:52:05.154Z
matched	72584	dbgi_18	rhodothamnus chamaecistus	20250625094830	7.113061	46.03266	1	72543	dbgi_008517	Émilie Lab	2025-08-12T11:52:05.187Z
matched	72585	dbgi_19	campanula rhomboidalis	20250625095047	7.113035	46.032677	1	72544	dbgi_008465	Émilie Lab	2025-08-12T11:52:05.214Z
matched	72586	dbgi_20	sedum lydium	20250625095313	7.113059	46.03267	1	72545	dbgi_008399	Émilie Lab	2025-08-12T11:52:05.246Z
matched	72587	dbgi_21	arum maculatum	20250625095625	7.11304	46.03267	1	72546	dbgi_008448	Émilie Lab	2025-08-12T11:52:05.281Z
matched	72588	dbgi_22	bulbinella hookeri	20250625095923	7.113079	46.03268	1	72547	dbgi_008587	Émilie Lab	2025-08-12T11:52:05.314Z
matched	72590	dbgi_24	cypripedium reginae	20250625100431	7.113039	46.032684	1	72549	dbgi_008401	Émilie Lab	2025-08-12T11:52:05.371Z
matched	72591	dbgi_25	rhododendron carolinianum	20250625100636	7.113057	46.032677	1	72550	dbgi_008414	Émilie Lab	2025-08-12T11:52:05.402Z
matched	72592	dbgi_26	blechnum spicant	20250625100907	7.113082	46.03267	1	72551	dbgi_008436	Émilie Lab	2025-08-12T11:52:05.432Z
matched	72593	dbgi_27	ribes spicatum	20250625103340	7.113192	46.032578	1	72552	dbgi_008430	Émilie Lab	2025-08-12T11:52:05.463Z
matched	72594	dbgi_28	penstemon ovatus	20250625103604	7.113191	46.03257	1	72553	dbgi_008378	Émilie Lab	2025-08-12T11:52:05.490Z
matched	72595	dbgi_29	tsuga canadensis	20250625103817	7.113307	46.032593	1	72554	dbgi_008489	Émilie Lab	2025-08-12T11:52:05.519Z
matched	72596	dbgi_30	anthennaria canadensis	20250625104139	7.11333	46.032585	1	72555	dbgi_008408	Émilie Lab	2025-08-12T11:52:05.553Z
matched	72597	dbgi_31	taxus baccata	20250625104344	7.11334	46.032578	1	72556	dbgi_008442	Émilie Lab	2025-08-12T11:52:05.587Z
matched	72598	dbgi_32	genista radiata	20250625104603	7.113218	46.032543	1	72557	dbgi_008650	Émilie Lab	2025-08-12T11:52:05.617Z
matched	72599	dbgi_33	asphodelus albus	20250625104735	7.113292	46.03255	1	72558	dbgi_008464	Émilie Lab	2025-08-12T11:52:05.644Z
matched	72600	dbgi_34	colutea arborescens	20250625105340	7.113236	46.032578	1	72559	dbgi_008423	Émilie Lab	2025-08-12T11:52:05.680Z
matched	72601	dbgi_35	dianthus subacaulis	20250625110513	7.113278	46.032574	1	72560	dbgi_008640	Émilie Lab	2025-08-12T11:52:05.709Z
matched	72602	dbgi_36	lithospermum intermedium	20250625110811	7.11329	46.032623	1	72561	dbgi_008754	Émilie Lab	2025-08-12T11:52:05.735Z
matched	72603	dbgi_37	dianthus plumarius	20250625111046	7.113257	46.032593	1	72562	dbgi_008647	Émilie Lab	2025-08-12T11:52:05.764Z
matched	72604	dbgi_38	helichrysum graveolens	20250625111454	7.113254	46.032593	1	72563	dbgi_008637	Émilie Lab	2025-08-12T11:52:05.794Z
matched	72605	dbgi_39	eriogonum umbellatum	20250625111723	7.113238	46.032597	1	72564	dbgi_008527	Émilie Lab	2025-08-12T11:52:05.830Z
matched	72606	dbgi_40	micromeria dalmatica	20250625111909	7.113258	46.0326	1	72565	dbgi_008646	Émilie Lab	2025-08-12T11:52:05.858Z
matched	72607	dbgi_41	globularia bisnagarica	20250625112113	7.113287	46.032608	1	72566	dbgi_008645	Émilie Lab	2025-08-12T11:52:05.889Z
matched	72608	dbgi_42	dryas octopetala	20250625112303	7.113337	46.03261	1	72567	dbgi_008486	Émilie Lab	2025-08-12T11:52:05.919Z
matched	72609	dbgi_43	convallaria majalis	20250625112837	7.113485	46.032635	1	72568	dbgi_008763	Émilie Lab	2025-08-12T11:52:05.952Z
matched	72610	dbgi_44	colchicum autumnale	20250625113005	7.113473	46.03267	1	72569	dbgi_008395	Émilie Lab	2025-08-12T11:52:05.985Z
matched	72612	dbgi_46	aegopodium podagraria	20250625113405	7.113481	46.032627	1	72571	dbgi_008419	Émilie Lab	2025-08-12T11:52:06.045Z
matched	72613	dbgi_47	gentiana lutea	20250625113741	7.113484	46.032665	1	72572	dbgi_008602	Émilie Lab	2025-08-12T11:52:06.074Z
matched	72664	dbgi_49	paeonia mascula	20250625084138	7.11309	46.032585	1	72525	dbgi_006886	Émilie Lab	2025-08-12T11:52:07.778Z
matched	72665	dbgi_50	juniperus chinensis	20250625084401	7.113108	46.03258	1	72526	dbgi_006789	Émilie Lab	2025-08-12T11:52:07.805Z
matched	72666	dbgi_51	centaurea montana	20250625084553	7.113162	46.03259	1	72527	dbgi_006806	Émilie Lab	2025-08-12T11:52:07.842Z
matched	72667	dbgi_52	gymnocarpium dryopteris	20250625084828	7.113147	46.032635	1	72528	dbgi_008679	Émilie Lab	2025-08-12T11:52:07.870Z
matched	72668	dbgi_53	linum flavum	20250625085005	7.113162	46.03265	1	72529	dbgi_006792	Émilie Lab	2025-08-12T11:52:07.899Z
matched	72669	dbgi_54	anthyllis montana	20250625085229	7.113125	46.032654	1	72530	dbgi_006877	Émilie Lab	2025-08-12T11:52:07.931Z
matched	72670	dbgi_55	dianthus subacaulis	20250625085752	7.113112	46.03263	1	72531	dbgi_006980	Émilie Lab	2025-08-12T11:52:07.962Z
matched	72671	dbgi_56	rhododendron violaceum	20250625090000	7.113113	46.03264	1	72532	dbgi_007037	Émilie Lab	2025-08-12T11:52:07.993Z
matched	72672	dbgi_57	oxalis valdiviensis	20250625090203	7.113112	46.032654	1	72533	dbgi_008683	Émilie Lab	2025-08-12T11:52:08.022Z
matched	72673	dbgi_58	olearia haastii	20250625090629	7.113133	46.032642	1	72534	dbgi_008450	Émilie Lab	2025-08-12T11:52:08.061Z
matched	72674	dbgi_59	rhododendron lepidotum	20250625091237	7.113162	46.032646	1	72535	dbgi_008460	Émilie Lab	2025-08-12T11:52:08.092Z
matched	72675	dbgi_60	rhododendron insigne	20250625093120	7.11316	46.032627	1	72536	dbgi_008560	Émilie Lab	2025-08-12T11:52:08.128Z
matched	72676	dbgi_61	rhododendron hyppophaeoides	20250625093355	7.113205	46.03265	1	72537	dbgi_008398	Émilie Lab	2025-08-12T11:52:08.157Z
matched	72677	dbgi_62	chamaecytisus aggregatus	20250625093702	7.11319	46.032642	1	72538	dbgi_008474	Émilie Lab	2025-08-12T11:52:08.189Z
matched	72678	dbgi_63	rhododendron keleticum	20250625094138	7.113055	46.032673	1	72539	dbgi_008512	Émilie Lab	2025-08-12T11:52:08.220Z
matched	72679	dbgi_64	salix rotundifolia	20250625094313	7.113077	46.032677	1	72540	dbgi_008433	Émilie Lab	2025-08-12T11:52:08.252Z
matched	72680	dbgi_65	wulfenia carinthiaca	20250625094543	7.113052	46.032684	1	72541	dbgi_008476	Émilie Lab	2025-08-12T11:52:08.282Z
matched	72681	dbgi_66	asarum europaeum	20250625094708	7.113073	46.032673	1	72542	dbgi_008415	Émilie Lab	2025-08-12T11:52:08.310Z
matched	72682	dbgi_67	rhodothamnus chamaecistus	20250625094830	7.113061	46.03266	1	72543	dbgi_008517	Émilie Lab	2025-08-12T11:52:08.346Z
matched	72683	dbgi_68	campanula rhomboidalis	20250625095047	7.113035	46.032677	1	72544	dbgi_008465	Émilie Lab	2025-08-12T11:52:08.374Z
matched	72684	dbgi_69	sedum lydium	20250625095313	7.113059	46.03267	1	72545	dbgi_008399	Émilie Lab	2025-08-12T11:52:08.405Z
matched	72685	dbgi_70	arum maculatum	20250625095625	7.11304	46.03267	1	72546	dbgi_008448	Émilie Lab	2025-08-12T11:52:08.436Z
matched	72686	dbgi_71	bulbinella hookeri	20250625095923	7.113079	46.03268	1	72547	dbgi_008587	Émilie Lab	2025-08-12T11:52:08.469Z
matched	72688	dbgi_73	cypripedium reginae	20250625100431	7.113039	46.032684	1	72549	dbgi_008401	Émilie Lab	2025-08-12T11:52:08.533Z
matched	72689	dbgi_74	rhododendron carolinianum	20250625100636	7.113057	46.032677	1	72550	dbgi_008414	Émilie Lab	2025-08-12T11:52:08.564Z
matched	72690	dbgi_75	blechnum spicant	20250625100907	7.113082	46.03267	1	72551	dbgi_008436	Émilie Lab	2025-08-12T11:52:08.593Z
matched	72691	dbgi_76	ribes spicatum	20250625103340	7.113192	46.032578	1	72552	dbgi_008430	Émilie Lab	2025-08-12T11:52:08.630Z
matched	72692	dbgi_77	penstemon ovatus	20250625103604	7.113191	46.03257	1	72553	dbgi_008378	Émilie Lab	2025-08-12T11:52:08.660Z
matched	72693	dbgi_78	tsuga canadensis	20250625103817	7.113307	46.032593	1	72554	dbgi_008489	Émilie Lab	2025-08-12T11:52:08.695Z
matched	72694	dbgi_79	anthennaria canadensis	20250625104139	7.11333	46.032585	1	72555	dbgi_008408	Émilie Lab	2025-08-12T11:52:08.727Z
matched	72695	dbgi_80	taxus baccata	20250625104344	7.11334	46.032578	1	72556	dbgi_008442	Émilie Lab	2025-08-12T11:52:08.763Z
matched	72696	dbgi_81	genista radiata	20250625104603	7.113218	46.032543	1	72557	dbgi_008650	Émilie Lab	2025-08-12T11:52:08.797Z
matched	72697	dbgi_82	asphodelus albus	20250625104735	7.113292	46.03255	1	72558	dbgi_008464	Émilie Lab	2025-08-12T11:52:08.831Z
matched	72698	dbgi_83	colutea arborescens	20250625105340	7.113236	46.032578	1	72559	dbgi_008423	Émilie Lab	2025-08-12T11:52:08.866Z
matched	72699	dbgi_84	dianthus subacaulis	20250625110513	7.113278	46.032574	1	72560	dbgi_008640	Émilie Lab	2025-08-12T11:52:08.904Z
matched	72700	dbgi_85	lithospermum intermedium	20250625110811	7.11329	46.032623	1	72561	dbgi_008754	Émilie Lab	2025-08-12T11:52:08.936Z
matched	72701	dbgi_86	dianthus plumarius	20250625111046	7.113257	46.032593	1	72562	dbgi_008647	Émilie Lab	2025-08-12T11:52:08.973Z
matched	72702	dbgi_87	helichrysum graveolens	20250625111454	7.113254	46.032593	1	72563	dbgi_008637	Émilie Lab	2025-08-12T11:52:09.004Z
matched	72703	dbgi_88	eriogonum umbellatum	20250625111723	7.113238	46.032597	1	72564	dbgi_008527	Émilie Lab	2025-08-12T11:52:09.038Z
matched	72704	dbgi_89	micromeria dalmatica	20250625111909	7.113258	46.0326	1	72565	dbgi_008646	Émilie Lab	2025-08-12T11:52:09.073Z
matched	72705	dbgi_90	globularia bisnagarica	20250625112113	7.113287	46.032608	1	72566	dbgi_008645	Émilie Lab	2025-08-12T11:52:09.111Z
matched	72706	dbgi_91	dryas octopetala	20250625112303	7.113337	46.03261	1	72567	dbgi_008486	Émilie Lab	2025-08-12T11:52:09.142Z
matched	72707	dbgi_92	convallaria majalis	20250625112837	7.113485	46.032635	1	72568	dbgi_008763	Émilie Lab	2025-08-12T11:52:09.175Z
matched	72708	dbgi_93	colchicum autumnale	20250625113005	7.113473	46.03267	1	72569	dbgi_008395	Émilie Lab	2025-08-12T11:52:09.208Z
matched	72710	dbgi_95	aegopodium podagraria	20250625113405	7.113481	46.032627	1	72571	dbgi_008419	Émilie Lab	2025-08-12T11:52:09.276Z
matched	72711	dbgi_96	gentiana lutea	20250625113741	7.113484	46.032665	1	72572	dbgi_008602	Émilie Lab	2025-08-12T11:52:09.306Z
matched	72712	dbgi_97	rhododendron brachyanthum	20250625084052	7.113073	46.032623	1	72614	dbgi_008728	Mazzarine Laboureau	2025-08-12T11:52:09.338Z
matched	72713	dbgi_98	omphalodes verna	20250625084410	7.113065	46.032623	1	72615	dbgi_008748	Mazzarine Laboureau	2025-08-12T11:52:09.370Z
matched	72714	dbgi_99	androsaceae sarmentosa	20250625084610	7.11307	46.032616	1	72616	dbgi_008642	Mazzarine Laboureau	2025-08-12T11:52:09.404Z
matched	72715	dbgi_100	anemone sylvestris	20250625084943	7.113078	46.032627	1	72617	dbgi_008753	Mazzarine Laboureau	2025-08-12T11:52:09.438Z
matched	72716	dbgi_101	euphorbia chamecyparissia	20250625085140	7.11308	46.03263	1	72618	dbgi_008738	Mazzarine Laboureau	2025-08-12T11:52:09.474Z
matched	72717	dbgi_102	euphorbia dulcis	20250625090337	7.113082	46.032623	1	72619	dbgi_008736	Mazzarine Laboureau	2025-08-12T11:52:09.511Z
matched	72718	dbgi_103	anemone nemorosa	20250625092736	7.113088	46.03263	1	72620	dbgi_008516	Mazzarine Laboureau	2025-08-12T11:52:09.546Z
matched	72720	dbgi_105	arenaria montana	20250625093307	7.113089	46.032623	1	72622	dbgi_008499	Mazzarine Laboureau	2025-08-12T11:52:09.615Z
matched	72723	dbgi_108	picea abies	20250625094008	7.11306	46.03262	1	72625	dbgi_008466	Mazzarine Laboureau	2025-08-12T11:52:09.712Z
matched	72724	dbgi_109	saxifraga paniculata	20250625094318	7.11305	46.03262	1	72626	dbgi_008424	Mazzarine Laboureau	2025-08-12T11:52:09.741Z
matched	72725	dbgi_110	rhododendron ferrugineum	20250625094551	7.113059	46.032627	1	72627	dbgi_008573	Mazzarine Laboureau	2025-08-12T11:52:09.775Z
matched	72726	dbgi_111	camassia leichtlinii	20250625094719	7.11305	46.032627	1	72628	dbgi_008551	Mazzarine Laboureau	2025-08-12T11:52:09.807Z
matched	72727	dbgi_112	saxifraga lingulata	20250625094953	7.113043	46.032627	1	72629	dbgi_008379	Mazzarine Laboureau	2025-08-12T11:52:09.842Z
matched	72728	dbgi_113	saxifraga franzii	20250625095116	7.113039	46.032627	1	72630	dbgi_008396	Mazzarine Laboureau	2025-08-12T11:52:09.877Z
matched	72729	dbgi_114	rhodothamnus chamaecistus	20250625095457	7.113063	46.03264	1	72631	dbgi_008435	Mazzarine Laboureau	2025-08-12T11:52:09.911Z
matched	72730	dbgi_115	cassiope mertensiana	20250625095809	7.113053	46.03263	1	72632	dbgi_008406	Mazzarine Laboureau	2025-08-12T11:52:09.941Z
matched	72731	dbgi_116	fritillaria pyrenaica	20250625100205	7.113058	46.032642	1	72633	dbgi_008501	Mazzarine Laboureau	2025-08-12T11:52:09.971Z
matched	72732	dbgi_117	cypripedium calceolus	20250625100533	7.113048	46.032646	1	72634	dbgi_008612	Mazzarine Laboureau	2025-08-12T11:52:10.008Z
matched	72733	dbgi_118	saxifraga pseudo-kotschyl,	20250625100717	7.11304	46.032646	1	72635	dbgi_008504	Mazzarine Laboureau	2025-08-12T11:52:10.037Z
matched	72734	dbgi_119	rhododendron radicans	20250625100949	7.113038	46.03265	1	72636	dbgi_008514	Mazzarine Laboureau	2025-08-12T11:52:10.068Z
matched	72735	dbgi_120	juniperus chinensis	20250625102644	7.113101	46.032578	1	72637	dbgi_008493	Mazzarine Laboureau	2025-08-12T11:52:10.098Z
matched	72736	dbgi_121	centaurea montana	20250625102812	7.113166	46.03258	1	72638	dbgi_008758	Mazzarine Laboureau	2025-08-12T11:52:10.134Z
matched	72737	dbgi_122	berberis canadensis	20250625103130	7.113178	46.03258	1	72639	dbgi_008511	Mazzarine Laboureau	2025-08-12T11:52:10.168Z
matched	72738	dbgi_123	vaccinium vitis-idaea	20250625103325	7.113173	46.03259	1	72640	dbgi_008458	Mazzarine Laboureau	2025-08-12T11:52:10.202Z
matched	72739	dbgi_124	sedum ellecombienum	20250625103617	7.113174	46.03257	1	72641	dbgi_008431	Mazzarine Laboureau	2025-08-12T11:52:10.238Z
matched	72740	dbgi_125	cytisus decumbens	20250625103820	7.113209	46.032574	1	72642	dbgi_008478	Mazzarine Laboureau	2025-08-12T11:52:10.269Z
matched	72741	dbgi_126	gentiana marcailhuana	20250625104043	7.113217	46.03257	1	72643	dbgi_008413	Mazzarine Laboureau	2025-08-12T11:52:10.303Z
matched	72743	dbgi_128	carlina acanthifolia	20250625105142	7.113238	46.032566	1	72645	dbgi_008393	Mazzarine Laboureau	2025-08-12T11:52:10.366Z
matched	72744	dbgi_129	scabiosa columbaria	20250625105253	7.113238	46.032566	1	72646	dbgi_008468	Mazzarine Laboureau	2025-08-12T11:52:10.393Z
matched	72745	dbgi_130	astragalus monspessulanus	20250625105709	7.113245	46.032566	1	72647	dbgi_008490	Mazzarine Laboureau	2025-08-12T11:52:10.424Z
matched	72746	dbgi_131	sedum ochroleucum	20250625105915	7.113248	46.03257	1	72648	dbgi_008462	Mazzarine Laboureau	2025-08-12T11:52:10.458Z
matched	72748	dbgi_133	geranium nodosum	20250625110706	7.113341	46.032574	1	72650	dbgi_008385	Mazzarine Laboureau	2025-08-12T11:52:10.521Z
matched	72750	dbgi_135	cytisus nigricans	20250625111342	7.113455	46.03256	1	72652	dbgi_008402	Mazzarine Laboureau	2025-08-12T11:52:10.582Z
matched	72751	dbgi_136	abies cephalonica	20250625111715	7.113396	46.032597	1	72653	dbgi_008382	Mazzarine Laboureau	2025-08-12T11:52:10.610Z
matched	72752	dbgi_137	gentiana angustifolia	20250625112329	7.11331	46.032593	1	72654	dbgi_008513	Mazzarine Laboureau	2025-08-12T11:52:10.650Z
matched	72754	dbgi_139	erinus alpinus	20250625112959	7.113341	46.032604	1	72656	dbgi_008743	Mazzarine Laboureau	2025-08-12T11:52:10.710Z
matched	72755	dbgi_140	potentilla peduncularis	20250625113145	7.113354	46.0326	1	72657	dbgi_008502	Mazzarine Laboureau	2025-08-12T11:52:10.744Z
matched	72756	dbgi_141	jovibarba hirta	20250625113449	7.113376	46.032593	1	72658	dbgi_008459	Mazzarine Laboureau	2025-08-12T11:52:10.777Z
matched	72757	dbgi_142	polygala vayredae	20250625113742	7.113381	46.032604	1	72659	dbgi_008483	Mazzarine Laboureau	2025-08-12T11:52:10.807Z
matched	72758	dbgi_143	paeonia officinalis	20250625114111	7.113385	46.032616	1	72660	dbgi_008532	Mazzarine Laboureau	2025-08-12T11:52:10.836Z
matched	72759	dbgi_144	primula denticulata	20250625114356	7.113413	46.032604	1	72661	dbgi_008394	Mazzarine Laboureau	2025-08-12T11:52:10.865Z
matched	72760	dbgi_145	potentilla ambigua	20250625114522	7.113443	46.0326	1	72662	dbgi_008500	Mazzarine Laboureau	2025-08-12T11:52:10.897Z
matched	72761	dbgi_146	arctostaphylus uva-ursi	20250625114650	7.113457	46.03257	1	72663	dbgi_008461	Mazzarine Laboureau	2025-08-12T11:52:10.924Z
matched	72797	dbgi_147	androsace sarmentosa	20250707140145	7.113414	46.03267	1	72764	dbgi_008389	Émilie Lab	2025-08-12T11:52:12.050Z
matched	72798	dbgi_148	festuca tatrae	20250707140415	7.113411	46.03266	1	72765	dbgi_008473	Émilie Lab	2025-08-12T11:52:12.085Z
matched	72799	dbgi_149	heuchera americana	20250707140812	7.113392	46.032646	1	72766	dbgi_008404	Émilie Lab	2025-08-12T11:52:12.118Z
matched	72800	dbgi_150	thymus nitens	20250707140953	7.113376	46.032646	1	72767	dbgi_008505	Émilie Lab	2025-08-12T11:52:12.152Z
matched	72801	dbgi_151	paeonia lutea	20250707141300	7.113393	46.03264	1	72768	dbgi_008510	Émilie Lab	2025-08-12T11:52:12.184Z
matched	72802	dbgi_152	linum flavum	20250707141453	7.113377	46.03264	1	72769	dbgi_008381	Émilie Lab	2025-08-12T11:52:12.215Z
matched	72803	dbgi_153	aillium hymenorrhizum,	20250707141836	7.113354	46.03264	1	72770	dbgi_008497	Émilie Lab	2025-08-12T11:52:12.248Z
matched	72804	dbgi_154	astrantia major	20250707142119	7.113342	46.03264	1	72771	dbgi_008384	Émilie Lab	2025-08-12T11:52:12.279Z
matched	72805	dbgi_155	erodium manescavi	20250707142256	7.113344	46.032635	1	72772	dbgi_008494	Émilie Lab	2025-08-12T11:52:12.306Z
matched	72806	dbgi_156	centaurea haynaldii	20250707142439	7.113325	46.03264	1	72773	dbgi_008403	Émilie Lab	2025-08-12T11:52:12.342Z
matched	72807	dbgi_157	hemerocellis lilioasphodolus	20250707142716	7.113335	46.032642	1	72774	dbgi_008387	Émilie Lab	2025-08-12T11:52:12.379Z
matched	72809	dbgi_159	bergenia crassifolia	20250707143443	7.113338	46.032635	1	72776	dbgi_008428	Émilie Lab	2025-08-12T11:52:12.452Z
matched	72810	dbgi_160	hieracium bombycinum	20250707143624	7.113324	46.032635	1	72777	dbgi_008603	Émilie Lab	2025-08-12T11:52:12.487Z
matched	72811	dbgi_161	paeonia daurica	20250707143754	7.11332	46.03263	1	72778	dbgi_008547	Émilie Lab	2025-08-12T11:52:12.523Z
matched	72812	dbgi_162	alyssum alpestre	20250707143955	7.113279	46.032616	1	72779	dbgi_008508	Émilie Lab	2025-08-12T11:52:12.560Z
matched	72814	dbgi_164	potentilla rupestris	20250707144653	7.113222	46.032623	1	72781	dbgi_008463	Émilie Lab	2025-08-12T11:52:12.629Z
matched	72815	dbgi_165	allium nutans	20250707144845	7.113247	46.03263	1	72782	dbgi_008420	Émilie Lab	2025-08-12T11:52:12.661Z
matched	72816	dbgi_166	vaccinium vitis-idaea	20250707150007	7.11349	46.032677	1	72783	dbgi_008432	Émilie Lab	2025-08-12T11:52:12.696Z
matched	72817	dbgi_167	rhodiola rosea	20250707150204	7.113506	46.032677	1	72784	dbgi_008383	Émilie Lab	2025-08-12T11:52:12.724Z
matched	72818	dbgi_168	vaccinium myrtillus	20250707150435	7.113491	46.03267	1	72785	dbgi_008485	Émilie Lab	2025-08-12T11:52:12.759Z
matched	72819	dbgi_169	lonicera caerulea	20250707150811	7.113495	46.03268	1	72786	dbgi_008427	Émilie Lab	2025-08-12T11:52:12.787Z
matched	72820	dbgi_170	digitalis grandiflora	20250707151019	7.113477	46.03268	1	72787	dbgi_008496	Émilie Lab	2025-08-12T11:52:12.817Z
