status	nonstandard_field_data_id	nonstandard_sample_id	taxon_name	date	latitude_rounded	longitude_rounded	canonical_match_count	canonical_field_data_ids	canonical_sample_ids	nonstandard_collector	nonstandard_date_created
matched	72821	dbgi_171	digitalis purpurea	20250707151257	7.11351	46.032696	1	72788	dbgi_008471	Émilie Lab	2025-08-12T11:52:12.851Z
matched	72822	dbgi_172	arctostaphylos uva-ursi	20250707151504	7.11349	46.032703	1	72789	dbgi_008409	Émilie Lab	2025-08-12T11:52:12.885Z
matched	72823	dbgi_173	achillea millefolium	20250707151758	7.113492	46.03268	1	72790	dbgi_008391	Émilie Lab	2025-08-12T11:52:12.921Z
matched	72824	dbgi_174	pulsatilla vulgaris	20250707151947	7.113523	46.032707	1	72791	dbgi_008477	Émilie Lab	2025-08-12T11:52:12.955Z
matched	72825	dbgi_175	artemisia vulgaris	20250707152216	7.11351	46.032703	1	72792	dbgi_008418	Émilie Lab	2025-08-12T11:52:12.988Z
matched	72826	dbgi_176	hypericum perforatum	20250707152359	7.113516	46.03273	1	72793	dbgi_008429	Émilie Lab	2025-08-12T11:52:13.020Z
matched	72827	dbgi_177	hyssopus officinalis	20250707152725	7.113504	46.032703	1	72794	dbgi_008498	Émilie Lab	2025-08-12T11:52:13.053Z
matched	72828	dbgi_178	thymus pulegioides	20250707153002	7.113477	46.032696	1	72795	dbgi_008411	Émilie Lab	2025-08-12T11:52:13.092Z
matched	72829	dbgi_179	viola riviniana	20250707153248	7.113453	46.032703	1	72796	dbgi_008417	Émilie Lab	2025-08-12T11:52:13.122Z
matched	73041	dbgi_195	hippophae rhamnoides	20250715083825	7.113455	46.032642	1	72986	dbgi_006943	Émilie Lab	2025-08-12T11:52:20.094Z
matched	73042	dbgi_196	centaurea nigra	20250715084018	7.113466	46.03265	1	72987	dbgi_006729	Émilie Lab	2025-08-12T11:52:20.127Z
matched	73044	dbgi_198	hemerocallis multiflora	20250715090513	7.113399	46.032627	1	72989	dbgi_006600	Émilie Lab	2025-08-12T11:52:20.191Z
matched	73045	dbgi_199	centaurea nigrescens	20250715090643	7.113388	46.032623	1	72990	dbgi_006679	Émilie Lab	2025-08-12T11:52:20.226Z
matched	73046	dbgi_200	dianthus seguieri	20250715090830	7.113366	46.03262	1	72991	dbgi_006687	Émilie Lab	2025-08-12T11:52:20.259Z
matched	73047	dbgi_201	penstemon cobaea	20250715091435	7.113386	46.03275	1	72992	dbgi_006668	Émilie Lab	2025-08-12T11:52:20.293Z
matched	73050	dbgi_204	hieracium bornmuelleri	20250715092138	7.113387	46.032764	1	72995	dbgi_006688	Émilie Lab	2025-08-12T11:52:20.398Z
matched	73053	dbgi_207	calamintha menthifolia	20250715093106	7.113357	46.032753	1	72998	dbgi_006657	Émilie Lab	2025-08-12T11:52:20.504Z
matched	73054	dbgi_208	genista germanica	20250715093444	7.113338	46.032738	1	72999	dbgi_006674	Émilie Lab	2025-08-12T11:52:20.539Z
matched	73057	dbgi_211	morina longifolia	20250715094212	7.113324	46.032722	1	73002	dbgi_006680	Émilie Lab	2025-08-12T11:52:20.642Z
matched	73059	dbgi_213	zizia aptera	20250715094754	7.113337	46.032738	1	73004	dbgi_006664	Émilie Lab	2025-08-12T11:52:20.708Z
matched	73060	dbgi_214	paeonia daurica	20250715095004	7.11335	46.03276	1	73005	dbgi_006676	Émilie Lab	2025-08-12T11:52:20.741Z
matched	73061	dbgi_215	erigeron belligifolius	20250715095224	7.11332	46.03274	1	73006	dbgi_006666	Émilie Lab	2025-08-12T11:52:20.780Z
matched	73062	dbgi_216	knautia purpurea	20250715095415	7.113327	46.032734	1	73007	dbgi_006631	Émilie Lab	2025-08-12T11:52:20.812Z
matched	73063	dbgi_217	potentilla repens	20250715095604	7.113323	46.03274	1	73008	dbgi_006673	Émilie Lab	2025-08-12T11:52:20.843Z
matched	73065	dbgi_219	polygomum amplexicaule	20250715101006	7.113291	46.032757	1	73010	dbgi_006672	Émilie Lab	2025-08-12T11:52:20.903Z
matched	73066	dbgi_220	centaurea simplicicaulis	20250715101234	7.113313	46.03273	1	73011	dbgi_006677	Émilie Lab	2025-08-12T11:52:20.940Z
matched	73069	dbgi_223	potentilla alba	20250715102151	7.113284	46.032753	1	73014	dbgi_006738	Émilie Lab	2025-08-12T11:52:21.031Z
matched	73072	dbgi_226	daphne pontica	20250715102811	7.113298	46.032764	1	73017	dbgi_006768	Émilie Lab	2025-08-12T11:52:21.131Z
matched	73073	dbgi_227	phleum phleoides	20250715103020	7.113342	46.032772	1	73018	dbgi_006763	Émilie Lab	2025-08-12T11:52:21.162Z
matched	73074	dbgi_228	festuca valesiaca	20250715103211	7.113316	46.032753	1	73019	dbgi_006747	Émilie Lab	2025-08-12T11:52:21.192Z
matched	73075	dbgi_229	koeleria vallesiana	20250715103401	7.113348	46.032753	1	73020	dbgi_006739	Émilie Lab	2025-08-12T11:52:21.230Z
matched	73076	dbgi_230	koeleria macrantha	20250715104019	7.113301	46.03278	1	73021	dbgi_006711	Émilie Lab	2025-08-12T11:52:21.261Z
matched	73077	dbgi_231	festuca curvula	20250715104204	7.113296	46.03278	1	73022	dbgi_006634	Émilie Lab	2025-08-12T11:52:21.296Z
matched	73078	dbgi_232	euphorbia seguieriana	20250715104341	7.113301	46.03278	1	73023	dbgi_006745	Émilie Lab	2025-08-12T11:52:21.325Z
matched	73079	dbgi_233	potentilla verna	20250715104521	7.113316	46.032784	1	73024	dbgi_006764	Émilie Lab	2025-08-12T11:52:21.354Z
matched	73081	dbgi_235	bothriochloa ischaemum	20250715105332	7.113317	46.03279	1	73026	dbgi_006759	Émilie Lab	2025-08-12T11:52:21.419Z
matched	73082	dbgi_236	thymus praecox	20250715105533	7.113344	46.032784	1	73027	dbgi_006753	Émilie Lab	2025-08-12T11:52:21.449Z
matched	73083	dbgi_237	centaurea scabiosa	20250715105932	7.113295	46.032787	1	73028	dbgi_006706	Émilie Lab	2025-08-12T11:52:21.478Z
matched	73085	dbgi_239	nepeta nuda	20250715110451	7.113305	46.03281	1	73030	dbgi_007155	Émilie Lab	2025-08-12T11:52:21.545Z
matched	73086	dbgi_240	artemisia campestris	20250715110618	7.113328	46.032795	1	73031	dbgi_007130	Émilie Lab	2025-08-12T11:52:21.571Z
matched	73087	dbgi_241	cerastium argenteum	20250715111120	7.113335	46.03281	1	73032	dbgi_006904	Émilie Lab	2025-08-12T11:52:21.603Z
matched	73088	dbgi_242	artemisia vallesiaca	20250715111450	7.113306	46.03276	1	73033	dbgi_006726	Émilie Lab	2025-08-12T11:52:21.630Z
matched	73089	dbgi_243	carex humilis	20250715113125	7.113318	46.03277	1	73034	dbgi_006856	Émilie Lab	2025-08-12T11:52:21.661Z
matched	73090	dbgi_244	onosma pseudoarenaria	20250715113409	7.113277	46.03278	1	73035	dbgi_006743	Émilie Lab	2025-08-12T11:52:21.689Z
matched	73091	dbgi_245	viola rupestris	20250715113614	7.113283	46.03278	1	73036	dbgi_006762	Émilie Lab	2025-08-12T11:52:21.715Z
matched	73092	dbgi_246	molinia arundinacea	20250715113931	7.11322	46.032776	1	73037	dbgi_006707	Émilie Lab	2025-08-12T11:52:21.746Z
matched	73093	dbgi_247	ephedra helvetica	20250715114901	7.11329	46.03277	1	73038	dbgi_006781	Émilie Lab	2025-08-12T11:52:21.779Z
matched	73094	dbgi_248	teucrium montanum	20250715115125	7.113314	46.03277	1	73039	dbgi_006841	Émilie Lab	2025-08-12T11:52:21.809Z
matched	73095	dbgi_249	stipa eriocaulis	20250715115405	7.11329	46.032784	1	73040	dbgi_006842	Émilie Lab	2025-08-12T11:52:21.840Z
matched	73145	dbgi_250	hippophae rhamnoides	20250715083825	7.113455	46.032642	1	72986	dbgi_006943	Émilie Lab	2025-08-12T11:52:23.407Z
matched	73146	dbgi_251	centaurea nigra	20250715084018	7.113466	46.03265	1	72987	dbgi_006729	Émilie Lab	2025-08-12T11:52:23.437Z
matched	73148	dbgi_253	hemerocallis multiflora	20250715090513	7.113399	46.032627	1	72989	dbgi_006600	Émilie Lab	2025-08-12T11:52:23.501Z
matched	73149	dbgi_254	centaurea nigrescens	20250715090643	7.113388	46.032623	1	72990	dbgi_006679	Émilie Lab	2025-08-12T11:52:23.530Z
matched	73150	dbgi_255	dianthus seguieri	20250715090830	7.113366	46.03262	1	72991	dbgi_006687	Émilie Lab	2025-08-12T11:52:23.568Z
matched	73151	dbgi_256	penstemon cobaea	20250715091435	7.113386	46.03275	1	72992	dbgi_006668	Émilie Lab	2025-08-12T11:52:23.597Z
matched	73154	dbgi_259	hieracium bornmuelleri	20250715092138	7.113387	46.032764	1	72995	dbgi_006688	Émilie Lab	2025-08-12T11:52:23.689Z
matched	73157	dbgi_262	calamintha menthifolia	20250715093106	7.113357	46.032753	1	72998	dbgi_006657	Émilie Lab	2025-08-12T11:52:23.796Z
matched	73158	dbgi_263	genista germanica	20250715093444	7.113338	46.032738	1	72999	dbgi_006674	Émilie Lab	2025-08-12T11:52:23.825Z
matched	73161	dbgi_266	morina longifolia	20250715094212	7.113324	46.032722	1	73002	dbgi_006680	Émilie Lab	2025-08-12T11:52:23.929Z
matched	73163	dbgi_268	zizia aptera	20250715094754	7.113337	46.032738	1	73004	dbgi_006664	Émilie Lab	2025-08-12T11:52:23.996Z
matched	73164	dbgi_269	paeonia daurica	20250715095004	7.11335	46.03276	1	73005	dbgi_006676	Émilie Lab	2025-08-12T11:52:24.027Z
matched	73165	dbgi_270	erigeron belligifolius	20250715095224	7.11332	46.03274	1	73006	dbgi_006666	Émilie Lab	2025-08-12T11:52:24.056Z
matched	73166	dbgi_271	knautia purpurea	20250715095415	7.113327	46.032734	1	73007	dbgi_006631	Émilie Lab	2025-08-12T11:52:24.091Z
matched	73167	dbgi_272	potentilla repens	20250715095604	7.113323	46.03274	1	73008	dbgi_006673	Émilie Lab	2025-08-12T11:52:24.120Z
matched	73169	dbgi_274	polygomum amplexicaule	20250715101006	7.113291	46.032757	1	73010	dbgi_006672	Émilie Lab	2025-08-12T11:52:24.182Z
matched	73170	dbgi_275	centaurea simplicicaulis	20250715101234	7.113313	46.03273	1	73011	dbgi_006677	Émilie Lab	2025-08-12T11:52:24.216Z
matched	73173	dbgi_278	potentilla alba	20250715102151	7.113284	46.032753	1	73014	dbgi_006738	Émilie Lab	2025-08-12T11:52:24.307Z
matched	73176	dbgi_281	daphne pontica	20250715102811	7.113298	46.032764	1	73017	dbgi_006768	Émilie Lab	2025-08-12T11:52:24.402Z
matched	73177	dbgi_282	phleum phleoides	20250715103020	7.113342	46.032772	1	73018	dbgi_006763	Émilie Lab	2025-08-12T11:52:24.434Z
matched	73178	dbgi_283	festuca valesiaca	20250715103211	7.113316	46.032753	1	73019	dbgi_006747	Émilie Lab	2025-08-12T11:52:24.464Z
matched	73179	dbgi_284	koeleria vallesiana	20250715103401	7.113348	46.032753	1	73020	dbgi_006739	Émilie Lab	2025-08-12T11:52:24.498Z
matched	73180	dbgi_285	koeleria macrantha	20250715104019	7.113301	46.03278	1	73021	dbgi_006711	Émilie Lab	2025-08-12T11:52:24.529Z
matched	73181	dbgi_286	festuca curvula	20250715104204	7.113296	46.03278	1	73022	dbgi_006634	Émilie Lab	2025-08-12T11:52:24.559Z
matched	73182	dbgi_287	euphorbia seguieriana	20250715104341	7.113301	46.03278	1	73023	dbgi_006745	Émilie Lab	2025-08-12T11:52:24.589Z
matched	73183	dbgi_288	potentilla verna	20250715104521	7.113316	46.032784	1	73024	dbgi_006764	Émilie Lab	2025-08-12T11:52:24.619Z
matched	73185	dbgi_290	bothriochloa ischaemum	20250715105332	7.113317	46.03279	1	73026	dbgi_006759	Émilie Lab	2025-08-12T11:52:24.686Z
matched	73186	dbgi_291	thymus praecox	20250715105533	7.113344	46.032784	1	73027	dbgi_006753	Émilie Lab	2025-08-12T11:52:24.713Z
matched	73187	dbgi_292	centaurea scabiosa	20250715105932	7.113295	46.032787	1	73028	dbgi_006706	Émilie Lab	2025-08-12T11:52:24.745Z
matched	73189	dbgi_294	nepeta nuda	20250715110451	7.113305	46.03281	1	73030	dbgi_007155	Émilie Lab	2025-08-12T11:52:24.807Z
matched	73190	dbgi_295	artemisia campestris	20250715110618	7.113328	46.032795	1	73031	dbgi_007130	Émilie Lab	2025-08-12T11:52:24.838Z
matched	73191	dbgi_296	cerastium argenteum	20250715111120	7.113335	46.03281	1	73032	dbgi_006904	Émilie Lab	2025-08-12T11:52:24.867Z
matched	73192	dbgi_297	artemisia vallesiaca	20250715111450	7.113306	46.03276	1	73033	dbgi_006726	Émilie Lab	2025-08-12T11:52:24.896Z
matched	73193	dbgi_298	carex humilis	20250715113125	7.113318	46.03277	1	73034	dbgi_006856	Émilie Lab	2025-08-12T11:52:24.934Z
matched	73194	dbgi_299	onosma pseudoarenaria	20250715113409	7.113277	46.03278	1	73035	dbgi_006743	Émilie Lab	2025-08-12T11:52:24.964Z
matched	73195	dbgi_300	viola rupestris	20250715113614	7.113283	46.03278	1	73036	dbgi_006762	Émilie Lab	2025-08-12T11:52:24.999Z
matched	73196	dbgi_301	molinia arundinacea	20250715113931	7.11322	46.032776	1	73037	dbgi_006707	Émilie Lab	2025-08-12T11:52:25.032Z
matched	73197	dbgi_302	ephedra helvetica	20250715114901	7.11329	46.03277	1	73038	dbgi_006781	Émilie Lab	2025-08-12T11:52:25.065Z
matched	73198	dbgi_303	teucrium montanum	20250715115125	7.113314	46.03277	1	73039	dbgi_006841	Émilie Lab	2025-08-12T11:52:25.097Z
matched	73199	dbgi_304	stipa eriocaulis	20250715115405	7.11329	46.032784	1	73040	dbgi_006842	Émilie Lab	2025-08-12T11:52:25.129Z
matched	73200	dbgi_305	hieracium bombycinum	20250715083931	7.113289	46.0327	1	73096	dbgi_006690	Mazzarine Laboureau	2025-08-12T11:52:25.158Z
matched	73201	dbgi_306	erica carnea	20250715090407	7.113303	46.0327	1	73097	dbgi_007136	Mazzarine Laboureau	2025-08-12T11:52:25.186Z
matched	73202	dbgi_307	eriophyllum arachnoideum	20250715090759	7.113332	46.032707	1	73098	dbgi_007167	Mazzarine Laboureau	2025-08-12T11:52:25.221Z
matched	73203	dbgi_308	cotoneaster congesta	20250715091114	7.113323	46.03271	1	73099	dbgi_006719	Mazzarine Laboureau	2025-08-12T11:52:25.250Z
matched	73204	dbgi_309	genista germanica	20250715091345	7.113305	46.032707	1	73100	dbgi_007119	Mazzarine Laboureau	2025-08-12T11:52:25.283Z
matched	73205	dbgi_310	gladiolus imbricatus	20250715091812	7.113284	46.03271	1	73101	dbgi_007174	Mazzarine Laboureau	2025-08-12T11:52:25.313Z
matched	73206	dbgi_311	armeria arenaria	20250715092118	7.113291	46.032715	1	73102	dbgi_007143	Mazzarine Laboureau	2025-08-12T11:52:25.346Z
matched	73207	dbgi_312	potentilla alba	20250715092339	7.113276	46.032707	1	73103	dbgi_007144	Mazzarine Laboureau	2025-08-12T11:52:25.380Z
matched	73208	dbgi_313	cytisus nigricans	20250715092638	7.113238	46.032726	1	73104	dbgi_006970	Mazzarine Laboureau	2025-08-12T11:52:25.418Z
matched	73209	dbgi_314	potentilla speciosa	20250715092946	7.113255	46.03273	1	73105	dbgi_006944	Mazzarine Laboureau	2025-08-12T11:52:25.451Z
matched	73210	dbgi_315	dianthus simulans	20250715093238	7.113274	46.03273	1	73106	dbgi_007175	Mazzarine Laboureau	2025-08-12T11:52:25.488Z
matched	73211	dbgi_316	asclepias syriaca	20250715093654	7.113284	46.032738	1	73107	dbgi_006610	Mazzarine Laboureau	2025-08-12T11:52:25.522Z
matched	73212	dbgi_317	cytisus sessilifolius	20250715093858	7.113268	46.032738	1	73108	dbgi_006609	Mazzarine Laboureau	2025-08-12T11:52:25.561Z
matched	73215	dbgi_320	prunella hyssopifolia	20250715095025	7.113195	46.032753	1	73111	dbgi_007150	Mazzarine Laboureau	2025-08-12T11:52:25.662Z
matched	73216	dbgi_321	alchemilla conjuncta	20250715095346	7.113198	46.032764	1	73112	dbgi_006605	Mazzarine Laboureau	2025-08-12T11:52:25.696Z
matched	73217	dbgi_322	hebe lindsayi	20250715095613	7.11318	46.032757	1	73113	dbgi_006618	Mazzarine Laboureau	2025-08-12T11:52:25.729Z
matched	73218	dbgi_323	molinia caerulea	20250715095802	7.113183	46.032745	1	73114	dbgi_006612	Mazzarine Laboureau	2025-08-12T11:52:25.760Z
matched	73219	dbgi_324	potentilla fruticosa	20250715100414	7.113187	46.032726	1	73115	dbgi_004139	Mazzarine Laboureau	2025-08-12T11:52:25.797Z
matched	73220	dbgi_325	festuca quadriflora	20250715100714	7.113176	46.03272	1	73116	dbgi_006608	Mazzarine Laboureau	2025-08-12T11:52:25.830Z
matched	73222	dbgi_327	gentiana asclepiadea	20250715101933	7.113213	46.032722	1	73118	dbgi_007081	Mazzarine Laboureau	2025-08-12T11:52:25.896Z
matched	73223	dbgi_328	iris missouriensis	20250715102146	7.113194	46.032734	1	73119	dbgi_007061	Mazzarine Laboureau	2025-08-12T11:52:25.930Z
matched	73224	dbgi_329	dryas octopetala	20250715102407	7.113222	46.032722	1	73120	dbgi_007046	Mazzarine Laboureau	2025-08-12T11:52:25.963Z
matched	73225	dbgi_330	dianthus gratianapolitanus	20250715102539	7.113233	46.032722	1	73121	dbgi_007060	Mazzarine Laboureau	2025-08-12T11:52:26.001Z
matched	73226	dbgi_331	rosa majalis	20250715103208	7.113414	46.03275	1	73122	dbgi_007063	Mazzarine Laboureau	2025-08-12T11:52:26.033Z
matched	73227	dbgi_332	prunella grandiflora	20250715103704	7.11341	46.032757	1	73123	dbgi_007050	Mazzarine Laboureau	2025-08-12T11:52:26.070Z
matched	73229	dbgi_334	gentiana cruciata	20250715105307	7.113394	46.03275	1	73125	dbgi_007043	Mazzarine Laboureau	2025-08-12T11:52:26.141Z
matched	73230	dbgi_335	rosa coriifolia	20250715105419	7.113409	46.032764	1	73126	dbgi_007139	Mazzarine Laboureau	2025-08-12T11:52:26.177Z
matched	73231	dbgi_336	inula salicina	20250715105545	7.113406	46.03277	1	73127	dbgi_007039	Mazzarine Laboureau	2025-08-12T11:52:26.208Z
matched	73234	dbgi_339	quercus pubescens	20250715110317	7.113373	46.032795	1	73130	dbgi_007057	Mazzarine Laboureau	2025-08-12T11:52:26.314Z
matched	73235	dbgi_340	rosa micrantha	20250715110519	7.113385	46.032803	1	73131	dbgi_007142	Mazzarine Laboureau	2025-08-12T11:52:26.353Z
matched	73236	dbgi_341	sorbus aucuparia	20250715110700	7.113405	46.032818	1	73132	dbgi_007048	Mazzarine Laboureau	2025-08-12T11:52:26.394Z
matched	73237	dbgi_342	arnica montana	20250715110852	7.113385	46.032818	1	73133	dbgi_007054	Mazzarine Laboureau	2025-08-12T11:52:26.424Z
matched	73238	dbgi_343	rosa subcanina	20250715111049	7.113376	46.032814	1	73134	dbgi_007058	Mazzarine Laboureau	2025-08-12T11:52:26.459Z
matched	73239	dbgi_344	campanula barbata	20250715111357	7.11342	46.032875	1	73135	dbgi_007080	Mazzarine Laboureau	2025-08-12T11:52:26.498Z
matched	73240	dbgi_345	luzula nivea	20250715111542	7.113406	46.03289	1	73136	dbgi_007051	Mazzarine Laboureau	2025-08-12T11:52:26.531Z
matched	73241	dbgi_346	festuca paniculata	20250715111729	7.113317	46.0328	1	73137	dbgi_007138	Mazzarine Laboureau	2025-08-12T11:52:26.569Z
matched	73242	dbgi_347	vaccinium vitis-idaea	20250715111945	7.113325	46.03279	1	73138	dbgi_007053	Mazzarine Laboureau	2025-08-12T11:52:26.605Z
matched	73243	dbgi_348	juniperus communis	20250715112503	7.113308	46.032784	1	73139	dbgi_007044	Mazzarine Laboureau	2025-08-12T11:52:26.636Z
matched	73244	dbgi_349	koeleria macrantha	20250715112920	7.113279	46.032776	1	73140	dbgi_007084	Mazzarine Laboureau	2025-08-12T11:52:26.675Z
matched	73245	dbgi_350	sempervivum tectorum	20250715113204	7.113264	46.032776	1	73141	dbgi_007055	Mazzarine Laboureau	2025-08-12T11:52:26.709Z
matched	73246	dbgi_351	potentilla pusilla	20250715113453	7.113251	46.032776	1	73142	dbgi_007062	Mazzarine Laboureau	2025-08-12T11:52:26.741Z
matched	73247	dbgi_352	dracocephalum ruyschiana	20250715113807	7.113255	46.03278	1	73143	dbgi_007091	Mazzarine Laboureau	2025-08-12T11:52:26.780Z
matched	73248	dbgi_353	ranunculus gramineus	20250715114543	7.113295	46.03278	1	73144	dbgi_006826	Mazzarine Laboureau	2025-08-12T11:52:26.816Z
matched	73270	dbgi_354	hippophae rhamnoides	20250715083825	7.113455	46.032642	1	72986	dbgi_006943	Émilie Lab	2025-08-12T11:52:27.544Z
matched	73271	dbgi_355	centaurea nigra	20250715084018	7.113466	46.03265	1	72987	dbgi_006729	Émilie Lab	2025-08-12T11:52:27.573Z
matched	73273	dbgi_357	hemerocallis multiflora	20250715090513	7.113399	46.032627	1	72989	dbgi_006600	Émilie Lab	2025-08-12T11:52:27.641Z
matched	73274	dbgi_358	centaurea nigrescens	20250715090643	7.113388	46.032623	1	72990	dbgi_006679	Émilie Lab	2025-08-12T11:52:27.671Z
matched	73275	dbgi_359	dianthus seguieri	20250715090830	7.113366	46.03262	1	72991	dbgi_006687	Émilie Lab	2025-08-12T11:52:27.708Z
matched	73276	dbgi_360	penstemon cobaea	20250715091435	7.113386	46.03275	1	72992	dbgi_006668	Émilie Lab	2025-08-12T11:52:27.744Z
matched	73279	dbgi_363	hieracium bornmuelleri	20250715092138	7.113387	46.032764	1	72995	dbgi_006688	Émilie Lab	2025-08-12T11:52:27.838Z
matched	73282	dbgi_366	calamintha menthifolia	20250715093106	7.113357	46.032753	1	72998	dbgi_006657	Émilie Lab	2025-08-12T11:52:27.928Z
matched	73283	dbgi_367	genista germanica	20250715093444	7.113338	46.032738	1	72999	dbgi_006674	Émilie Lab	2025-08-12T11:52:27.957Z
matched	73286	dbgi_370	morina longifolia	20250715094212	7.113324	46.032722	1	73002	dbgi_006680	Émilie Lab	2025-08-12T11:52:28.047Z
matched	73288	dbgi_372	zizia aptera	20250715094754	7.113337	46.032738	1	73004	dbgi_006664	Émilie Lab	2025-08-12T11:52:28.111Z
matched	73289	dbgi_373	paeonia daurica	20250715095004	7.11335	46.03276	1	73005	dbgi_006676	Émilie Lab	2025-08-12T11:52:28.147Z
matched	73290	dbgi_374	erigeron belligifolius	20250715095224	7.11332	46.03274	1	73006	dbgi_006666	Émilie Lab	2025-08-12T11:52:28.177Z
matched	73291	dbgi_375	knautia purpurea	20250715095415	7.113327	46.032734	1	73007	dbgi_006631	Émilie Lab	2025-08-12T11:52:28.207Z
matched	73292	dbgi_376	potentilla repens	20250715095604	7.113323	46.03274	1	73008	dbgi_006673	Émilie Lab	2025-08-12T11:52:28.242Z
matched	73294	dbgi_378	polygomum amplexicaule	20250715101006	7.113291	46.032757	1	73010	dbgi_006672	Émilie Lab	2025-08-12T11:52:28.308Z
matched	73295	dbgi_379	centaurea simplicicaulis	20250715101234	7.113313	46.03273	1	73011	dbgi_006677	Émilie Lab	2025-08-12T11:52:28.338Z
matched	73298	dbgi_382	potentilla alba	20250715102151	7.113284	46.032753	1	73014	dbgi_006738	Émilie Lab	2025-08-12T11:52:28.431Z
matched	73301	dbgi_385	daphne pontica	20250715102811	7.113298	46.032764	1	73017	dbgi_006768	Émilie Lab	2025-08-12T11:52:28.523Z
matched	73302	dbgi_386	phleum phleoides	20250715103020	7.113342	46.032772	1	73018	dbgi_006763	Émilie Lab	2025-08-12T11:52:28.558Z
